Order ID,Order Date,Region,Category,Sales,Profit
US-2014-101840,07-02-2014,East,Office Supplies,46.24,15.606
CA-2014-131653,30-01-2014,East,Office Supplies,5.22,2.4012
US-2013-157840,21-12-2013,Central,Office Supplies,33.9,15.594
CA-2013-145548,12-11-2013,East,Office Supplies,28.14,7.8792
CA-2013-145548,12-11-2013,East,Technology,36,6.48
CA-2013-145548,12-11-2013,East,Office Supplies,92.94,25.0938
CA-2013-145548,12-11-2013,East,Furniture,245.646,8.1882
CA-2013-145548,12-11-2013,East,Office Supplies,55.008,17.19
CA-2013-145548,12-11-2013,East,Office Supplies,35.232,11.4504
CA-2014-119494,10-11-2014,West,Furniture,523.392,52.3392
CA-2011-124618,02-05-2011,South,Technology,479.984,89.997
CA-2014-161970,23-09-2014,South,Office Supplies,12.96,6.2208
CA-2014-161970,23-09-2014,South,Office Supplies,17.94,6.4584
CA-2014-103443,18-12-2014,East,Office Supplies,166.72,41.68
CA-2014-103443,18-12-2014,East,Office Supplies,24.816,8.3754
CA-2014-103443,18-12-2014,East,Furniture,124.36,27.3592
US-2014-165358,19-07-2014,East,Technology,599.97,69.9965
US-2014-165358,19-07-2014,East,Furniture,198.744,-14.196
US-2014-165358,19-07-2014,East,Office Supplies,9.184,1.148
CA-2013-160136,04-11-2013,Central,Office Supplies,9.248,3.3524
CA-2011-150581,08-04-2011,West,Furniture,99.592,2.4898
CA-2011-150581,08-04-2011,West,Technology,399.96,139.986
CA-2013-119515,15-08-2013,South,Office Supplies,15.552,5.4432
CA-2011-141355,25-09-2011,West,Office Supplies,14.576,2.3686
CA-2013-165330,12-12-2013,West,Office Supplies,209.6,68.12
CA-2013-165330,12-12-2013,West,Office Supplies,23.32,6.0632
CA-2013-165330,12-12-2013,West,Office Supplies,30.98,13.941
CA-2013-165330,12-12-2013,West,Technology,119.96,25.1916
CA-2013-165330,12-12-2013,West,Furniture,363.92,-31.843
CA-2013-165330,12-12-2013,West,Office Supplies,35.808,11.19
CA-2013-165330,12-12-2013,West,Office Supplies,122.688,39.8736
CA-2013-165330,12-12-2013,West,Furniture,892.136,111.517
CA-2013-165330,12-12-2013,West,Office Supplies,50.22,2.0088
CA-2013-165330,12-12-2013,West,Office Supplies,83.42,24.1918
CA-2013-165330,12-12-2013,West,Office Supplies,5.872,2.1286
CA-2012-132633,03-02-2012,West,Office Supplies,12.144,4.0986
CA-2013-157742,30-12-2013,West,Office Supplies,27.792,10.422
CA-2014-127712,01-09-2014,West,Office Supplies,6.208,0.6984
CA-2014-169474,05-02-2014,East,Office Supplies,32.67,8.4942
CA-2011-106726,06-12-2011,West,Office Supplies,1261.33,327.9458
CA-2013-147473,31-05-2013,West,Office Supplies,38.88,18.6624
CA-2013-114209,22-05-2013,Central,Office Supplies,1.964,-3.2406
CA-2013-114209,22-05-2013,Central,Office Supplies,82.656,30.996
CA-2011-141901,09-08-2011,West,Office Supplies,5.98,2.691
CA-2013-164490,06-09-2013,Central,Office Supplies,9.248,3.3524
CA-2013-112256,24-07-2013,Central,Office Supplies,4.448,0.3336
CA-2013-112256,24-07-2013,Central,Office Supplies,5.184,1.8144
CA-2013-112256,24-07-2013,Central,Office Supplies,175.92,15.393
CA-2013-112256,24-07-2013,Central,Office Supplies,4.752,-8.316
CA-2013-112256,24-07-2013,Central,Office Supplies,13.344,1.0008
CA-2013-167416,13-05-2013,West,Office Supplies,54.9,26.901
CA-2013-106950,03-09-2013,South,Office Supplies,22.911,-17.5651
CA-2013-106950,03-09-2013,South,Office Supplies,309.456,34.8138
CA-2013-106950,03-09-2013,South,Office Supplies,19.456,3.4048
CA-2013-106950,03-09-2013,South,Furniture,472.518,-149.6307
CA-2013-106950,03-09-2013,South,Technology,1012.68,303.804
CA-2013-106950,03-09-2013,South,Office Supplies,17.22,-12.628
CA-2014-118724,22-07-2014,West,Office Supplies,3.52,1.6896
CA-2014-118724,22-07-2014,West,Technology,1626.192,121.9644
CA-2014-112004,26-09-2014,East,Office Supplies,8.595,-6.303
CA-2014-112004,26-09-2014,East,Office Supplies,190.896,-42.9516
US-2014-143175,04-08-2014,West,Office Supplies,99.87,23.9688
CA-2012-105844,25-10-2012,West,Office Supplies,79.36,23.808
CA-2014-118864,16-06-2014,West,Technology,119.96,7.4975
CA-2012-119480,09-01-2012,South,Office Supplies,106.32,49.9704
CA-2012-119480,09-01-2012,South,Office Supplies,163.44,45.7632
CA-2012-119480,09-01-2012,South,Office Supplies,42.76,11.1176
CA-2012-119480,09-01-2012,South,Office Supplies,51.55,24.2285
US-2012-153374,09-02-2012,Central,Technology,479.952,89.991
CA-2013-101980,20-08-2013,East,Office Supplies,146.688,55.008
CA-2013-101980,20-08-2013,East,Office Supplies,276.784,89.9548
CA-2013-101980,20-08-2013,East,Office Supplies,25.32,9.1785
CA-2014-144596,07-11-2014,East,Office Supplies,318.96,149.9112
CA-2012-124933,26-12-2012,East,Office Supplies,212.64,99.9408
CA-2011-159625,23-11-2011,West,Office Supplies,23.472,8.802
CA-2013-144337,02-08-2013,Central,Office Supplies,19.648,6.6312
CA-2011-117478,21-09-2011,East,Office Supplies,6.57,-5.037
CA-2014-147410,05-09-2014,West,Office Supplies,421.1,105.275
CA-2014-128944,20-06-2014,East,Furniture,760.116,-43.4352
CA-2014-128944,20-06-2014,East,Furniture,38.784,7.272
CA-2014-128944,20-06-2014,East,Technology,122.328,1.5291
CA-2013-109666,20-04-2013,East,Technology,25.98,0.7794
CA-2013-109666,20-04-2013,East,Office Supplies,3.28,1.476
CA-2013-109666,20-04-2013,East,Office Supplies,459.88,13.7964
CA-2013-109666,20-04-2013,East,Office Supplies,7.76,2.2504
CA-2013-109666,20-04-2013,East,Office Supplies,71.96,17.99
CA-2013-109666,20-04-2013,East,Office Supplies,54.9,15.372
CA-2013-109666,20-04-2013,East,Office Supplies,9.28,3.248
US-2013-102239,06-05-2013,West,Furniture,1685.88,320.3172
US-2013-102239,06-05-2013,West,Office Supplies,5.728,2.0048
CA-2011-143168,18-10-2011,West,Office Supplies,61.96,27.882
CA-2011-143168,18-10-2011,West,Office Supplies,1.344,0.4704
CA-2014-104906,14-02-2014,East,Office Supplies,17.94,8.7906
CA-2014-118122,18-11-2014,West,Office Supplies,13.904,4.5188
US-2011-147774,21-01-2011,South,Office Supplies,67.194,-51.5154
CA-2014-166926,02-12-2014,West,Office Supplies,41.86,18.837
CA-2014-166926,02-12-2014,West,Furniture,141.96,41.1684
CA-2012-128013,09-08-2012,East,Furniture,10.02,4.4088
CA-2012-128013,09-08-2012,East,Office Supplies,144.12,69.1776
CA-2013-123176,28-09-2013,South,Office Supplies,17.94,8.7906
CA-2013-123176,28-09-2013,South,Office Supplies,13.89,4.5837
US-2013-117541,15-11-2013,East,Office Supplies,16.45,7.567
US-2013-117541,15-11-2013,East,Furniture,19.92,6.5736
CA-2013-166282,17-04-2013,South,Technology,35.168,8.3524
CA-2013-166282,17-04-2013,South,Office Supplies,123.088,40.0036
CA-2014-141439,27-11-2014,Central,Furniture,257.94,67.0644
CA-2014-141439,27-11-2014,Central,Technology,1879.96,545.1884
CA-2014-141439,27-11-2014,Central,Furniture,27.46,9.8856
CA-2014-141439,27-11-2014,Central,Technology,89.98,43.1904
CA-2014-141439,27-11-2014,Central,Furniture,828.6,240.294
CA-2012-163965,20-11-2012,South,Office Supplies,7.23,-5.784
CA-2012-163965,20-11-2012,South,Office Supplies,17.44,1.308
CA-2012-163965,20-11-2012,South,Office Supplies,62.88,-50.304
CA-2012-163965,20-11-2012,South,Furniture,290.352,-36.294
CA-2014-128783,08-09-2014,Central,Technology,113.52,46.5432
CA-2014-128783,08-09-2014,Central,Furniture,135.3,37.884
CA-2011-122217,24-11-2011,South,Furniture,111.15,48.906
US-2014-141558,12-03-2014,East,Technology,776.85,-181.265
US-2014-141558,12-03-2014,East,Office Supplies,12.294,-8.6058
US-2014-141558,12-03-2014,East,Furniture,154.764,-46.4292
US-2014-141558,12-03-2014,East,Office Supplies,43.28,3.246
CA-2013-139941,13-06-2013,East,Office Supplies,92.94,41.823
CA-2013-139941,13-06-2013,East,Office Supplies,52.56,18.396
CA-2012-166583,26-06-2012,Central,Technology,971.88,109.3365
CA-2014-100412,23-12-2014,South,Furniture,141.96,35.49
CA-2014-142909,23-12-2014,West,Furniture,182.55,-135.087
CA-2011-137911,09-10-2011,South,Office Supplies,88.768,31.0688
CA-2012-106208,10-12-2012,Central,Office Supplies,53.088,-108.8304
US-2012-136749,25-12-2012,South,Furniture,275.88,46.8996
US-2012-136749,25-12-2012,South,Office Supplies,157.9,74.213
CA-2014-126718,30-04-2014,East,Office Supplies,4.91,2.4059
CA-2013-131380,29-03-2013,West,Office Supplies,87.92,0.8792
CA-2013-131380,29-03-2013,West,Office Supplies,5.98,2.9302
CA-2012-145835,13-05-2012,Central,Technology,222.384,16.6788
CA-2012-145835,13-05-2012,Central,Office Supplies,16,5.6
CA-2011-138709,04-07-2011,South,Office Supplies,21.84,10.92
CA-2011-138709,04-07-2011,South,Office Supplies,15.6,7.644
CA-2011-122070,22-04-2011,East,Office Supplies,247.84,121.4416
CA-2011-122070,22-04-2011,East,Office Supplies,9.912,3.3453
CA-2013-158610,20-09-2013,East,Office Supplies,69.52,17.38
CA-2011-117464,22-07-2011,West,Office Supplies,11.52,3.2256
CA-2011-117464,22-07-2011,West,Furniture,717.72,71.772
CA-2011-117464,22-07-2011,West,Office Supplies,236.5,68.585
CA-2011-117464,22-07-2011,West,Furniture,170.352,19.1646
US-2014-168613,09-10-2014,East,Furniture,145.764,3.2392
CA-2014-125381,26-04-2014,West,Technology,107.97,22.6737
US-2014-141677,27-03-2014,Central,Technology,143.96,1.7995
US-2014-141677,27-03-2014,Central,Technology,2399.96,569.9905
US-2014-141677,27-03-2014,Central,Office Supplies,74.352,23.235
US-2014-141677,27-03-2014,Central,Office Supplies,87.168,-226.6368
US-2014-141677,27-03-2014,Central,Office Supplies,32.232,2.4174
CA-2014-133067,05-05-2014,East,Office Supplies,2.202,-1.5414
CA-2014-133067,05-05-2014,East,Office Supplies,9.396,-7.5168
US-2013-144351,15-11-2013,East,Technology,89.97,25.1916
CA-2011-106054,07-01-2011,South,Office Supplies,12.78,5.2398
CA-2013-138667,28-12-2013,East,Technology,40,0.5
CA-2014-150609,01-05-2014,West,Office Supplies,23.24,7.553
CA-2014-128853,22-04-2014,East,Furniture,908.82,227.205
CA-2014-133102,18-08-2014,Central,Office Supplies,5.552,-1.041
CA-2014-133102,18-08-2014,Central,Office Supplies,8.016,1.002
CA-2014-133102,18-08-2014,Central,Furniture,74.592,-2.1312
CA-2014-133102,18-08-2014,Central,Furniture,16.784,-22.2388
CA-2014-133102,18-08-2014,Central,Office Supplies,38.864,-99.1032
CA-2013-164399,13-11-2013,West,Technology,203.976,25.497
CA-2013-164399,13-11-2013,West,Furniture,674.352,-8.4294
CA-2013-116918,02-10-2013,South,Office Supplies,5.388,-4.49
CA-2013-116918,02-10-2013,South,Office Supplies,30.976,5.0336
CA-2013-110492,12-02-2013,South,Office Supplies,1350.12,175.5156
CA-2013-110492,12-02-2013,South,Office Supplies,15.92,7.4824
CA-2013-147683,14-11-2013,West,Furniture,19.54,7.2298
CA-2011-116785,26-04-2011,West,Office Supplies,21.4,6.206
CA-2011-116785,26-04-2011,West,Office Supplies,12.6,5.796
US-2012-156797,11-08-2012,East,Office Supplies,11.96,3.1096
US-2012-156797,11-08-2012,East,Technology,138,34.5
CA-2013-104276,28-11-2013,South,Technology,116.76,14.595
CA-2013-104276,28-11-2013,South,Furniture,331.023,-114.3534
CA-2013-120369,29-10-2013,East,Furniture,756.8,75.68
CA-2011-118276,29-12-2011,Central,Furniture,8.736,-4.8048
CA-2012-136658,10-09-2012,East,Office Supplies,6.08,2.0672
CA-2014-137414,03-10-2014,West,Furniture,17.46,5.9364
CA-2014-137414,03-10-2014,West,Technology,369.16,32.3015
CA-2013-143476,12-09-2013,West,Office Supplies,2.912,0.91
CA-2013-143476,12-09-2013,West,Office Supplies,20.736,7.2576
CA-2013-143476,12-09-2013,West,Office Supplies,9.568,2.99
US-2013-119046,03-06-2013,West,Office Supplies,30.18,13.8828
US-2013-119046,03-06-2013,West,Office Supplies,51.648,18.7224
US-2013-119046,03-06-2013,West,Office Supplies,11.232,3.9312
CA-2014-154949,16-10-2014,West,Office Supplies,14.73,7.2177
CA-2012-103072,27-09-2012,Central,Office Supplies,16.4,4.756
CA-2012-103072,27-09-2012,Central,Office Supplies,25.92,12.4416
CA-2012-150770,03-05-2012,West,Office Supplies,8.82,2.5578
CA-2012-150770,03-05-2012,West,Office Supplies,62.496,21.8736
CA-2012-150770,03-05-2012,West,Technology,339.96,122.3856
CA-2012-150770,03-05-2012,West,Office Supplies,49.568,17.3488
CA-2014-154760,10-01-2014,East,Office Supplies,274.491,-228.7425
US-2014-104437,28-01-2014,East,Technology,137.94,35.8644
CA-2014-113075,03-09-2014,Central,Technology,40.68,-7.119
CA-2013-109953,15-07-2013,West,Technology,110.376,12.4173
CA-2013-109953,15-07-2013,West,Office Supplies,151.62,50.0346
CA-2013-109953,15-07-2013,West,Furniture,30.8,10.164
CA-2014-127397,25-02-2014,East,Office Supplies,123.92,38.725
CA-2014-127397,25-02-2014,East,Technology,1319.8,214.4675
CA-2011-157546,20-07-2011,West,Office Supplies,89.712,30.2778
CA-2011-157546,20-07-2011,West,Office Supplies,22.83,10.7301
CA-2014-153843,14-03-2014,East,Office Supplies,30.88,15.44
CA-2014-153843,14-03-2014,East,Office Supplies,465.16,120.9416
CA-2014-153843,14-03-2014,East,Office Supplies,27.12,12.4752
CA-2013-137337,09-03-2013,East,Furniture,113.6,44.304
CA-2013-137337,09-03-2013,East,Office Supplies,12.96,6.3504
CA-2013-137337,09-03-2013,East,Office Supplies,69.456,22.5732
CA-2011-138737,07-12-2011,West,Office Supplies,8.64,2.4192
CA-2013-164924,11-07-2013,East,Technology,341.991,-319.1916
CA-2013-101651,25-12-2013,West,Furniture,43.96,18.4632
CA-2013-101651,25-12-2013,West,Office Supplies,39.76,18.6872
CA-2014-136651,24-04-2014,West,Furniture,66.36,26.544
CA-2014-136651,24-04-2014,West,Office Supplies,92.88,30.186
CA-2014-136651,24-04-2014,West,Furniture,24.14,7.9662
CA-2014-118892,18-08-2014,East,Furniture,4416.174,-630.882
US-2014-151127,23-05-2014,West,Office Supplies,49.56,18.8328
CA-2014-145807,10-02-2014,West,Office Supplies,354.9,17.745
US-2011-127978,03-03-2011,East,Office Supplies,15.12,4.914
US-2011-127978,03-03-2011,East,Furniture,302.45,-199.617
US-2011-127978,03-03-2011,East,Office Supplies,44.672,-10.0512
CA-2012-158491,04-06-2012,West,Technology,119.98,35.994
CA-2012-158491,04-06-2012,West,Technology,989.97,395.988
CA-2013-116764,28-08-2013,South,Office Supplies,9.216,3.3408
CA-2013-152457,13-09-2013,Central,Office Supplies,68.52,31.5192
CA-2013-152730,31-05-2013,Central,Office Supplies,364.74,109.422
CA-2013-152730,31-05-2013,Central,Furniture,47.4,21.33
CA-2013-152730,31-05-2013,Central,Office Supplies,49.76,13.9328
CA-2013-152730,31-05-2013,Central,Office Supplies,5.56,1.4456
CA-2013-152730,31-05-2013,Central,Office Supplies,629.1,301.968
CA-2013-152730,31-05-2013,Central,Office Supplies,14.7,3.969
CA-2013-152730,31-05-2013,Central,Office Supplies,45.36,21.7728
CA-2013-152730,31-05-2013,Central,Technology,125.99,35.2772
CA-2014-137001,11-06-2014,West,Office Supplies,14.7,4.116
CA-2014-156363,23-10-2014,East,Technology,32.7,-6.54
CA-2014-156363,23-10-2014,East,Office Supplies,31.68,11.088
CA-2014-122056,14-06-2014,South,Office Supplies,181.86,50.9208
US-2011-143721,23-11-2011,Central,Furniture,155.372,-35.5136
CA-2014-122987,17-08-2014,South,Office Supplies,13.428,-11.19
CA-2014-122987,17-08-2014,South,Office Supplies,67.136,-0.8392
CA-2013-133368,14-01-2013,South,Office Supplies,89.568,32.4684
CA-2013-133368,14-01-2013,South,Furniture,315.776,31.5776
CA-2013-123337,17-09-2013,West,Furniture,273.666,-12.8784
CA-2013-123337,17-09-2013,West,Office Supplies,17.48,4.5448
US-2013-150357,11-10-2013,South,Office Supplies,20.608,-4.3792
US-2013-150357,11-10-2013,South,Office Supplies,4.095,-2.73
CA-2012-144519,13-11-2012,West,Technology,339.96,42.495
CA-2012-144519,13-11-2012,West,Furniture,63.98,21.7532
CA-2011-120670,02-11-2011,South,Technology,799.92,239.976
CA-2013-157217,20-07-2013,West,Technology,35.984,4.498
CA-2013-157217,20-07-2013,West,Technology,389.97,132.5898
CA-2013-108224,15-05-2013,West,Technology,185.528,48.7011
CA-2012-162782,21-02-2012,East,Office Supplies,2541.98,1270.99
CA-2014-159282,17-10-2014,West,Technology,599.985,-479.988
CA-2014-155936,23-06-2014,Central,Office Supplies,3.036,-5.0094
CA-2014-169439,10-09-2014,East,Office Supplies,25.92,3.888
CA-2014-169439,10-09-2014,East,Furniture,66.112,-9.0904
CA-2014-151183,15-10-2014,West,Technology,46.36,15.2988
CA-2013-149965,21-06-2013,Central,Technology,6.9,0.552
CA-2013-149965,21-06-2013,Central,Furniture,57.69,23.6529
CA-2011-158281,02-09-2011,Central,Technology,559.71,-121.2705
CA-2013-153661,30-01-2013,West,Office Supplies,305.01,76.2525
CA-2013-153661,30-01-2013,West,Office Supplies,50.784,17.7744
CA-2013-153661,30-01-2013,West,Office Supplies,26.01,12.2247
CA-2014-109183,05-12-2014,South,Technology,649,-272.58
CA-2013-113656,23-01-2013,West,Furniture,59.99,21.5964
CA-2012-148964,26-05-2012,West,Furniture,20.24,7.8936
CA-2011-111899,04-05-2011,Central,Office Supplies,37.84,2.838
CA-2011-111899,04-05-2011,Central,Office Supplies,5.472,1.8468
CA-2012-101126,10-02-2012,East,Office Supplies,77.24,7.724
CA-2011-163468,18-11-2011,Central,Furniture,292.1,-175.26
CA-2011-163468,18-11-2011,Central,Furniture,8.544,-7.476
CA-2011-163468,18-11-2011,Central,Furniture,424.116,-30.294
CA-2011-163468,18-11-2011,Central,Office Supplies,2.892,-4.9164
CA-2011-163468,18-11-2011,Central,Office Supplies,381.72,-66.801
US-2014-117450,05-09-2014,South,Furniture,97.184,6.074
US-2014-117450,05-09-2014,South,Office Supplies,10.368,3.6288
CA-2011-137274,29-03-2011,Central,Furniture,890.841,-152.7156
CA-2013-144092,06-11-2013,West,Technology,72,12.96
CA-2013-144092,06-11-2013,West,Furniture,113.888,9.9652
CA-2013-144092,06-11-2013,West,Office Supplies,158.13,77.4837
CA-2014-112172,11-06-2014,East,Office Supplies,14.13,0.7065
CA-2012-121699,10-08-2012,Central,Office Supplies,64.75,29.1375
CA-2012-162761,09-10-2012,South,Office Supplies,1.872,-1.3104
CA-2012-162761,09-10-2012,South,Office Supplies,11.214,-8.5974
CA-2012-162761,09-10-2012,South,Office Supplies,37.376,7.4752
CA-2013-121377,29-05-2013,Central,Technology,286.4,25.06
CA-2014-115322,12-05-2014,East,Office Supplies,43.92,12.7368
CA-2013-132066,17-10-2013,East,Furniture,142.182,-37.9152
CA-2014-158120,18-11-2014,West,Office Supplies,19.608,6.6177
CA-2014-158120,18-11-2014,West,Office Supplies,4.158,-3.465
CA-2014-100097,27-11-2014,East,Technology,979.95,264.5865
CA-2014-100097,27-11-2014,East,Furniture,135.3,37.884
CA-2014-167626,04-09-2014,Central,Office Supplies,8.904,3.339
CA-2014-167626,04-09-2014,Central,Technology,100.8,21.42
US-2014-126053,06-12-2014,East,Furniture,41.96,10.9096
US-2014-126053,06-12-2014,East,Office Supplies,9.45,4.536
US-2014-128447,11-11-2014,West,Office Supplies,400.8,112.224
US-2014-128447,11-11-2014,West,Office Supplies,28.792,10.0772
US-2011-131275,18-03-2011,West,Furniture,111,14.43
US-2011-131275,18-03-2011,West,Technology,1279.968,415.9896
US-2011-131275,18-03-2011,West,Office Supplies,1856.19,334.1142
CA-2013-149349,13-11-2013,Central,Furniture,22.752,-8.532
CA-2014-115119,27-10-2014,East,Technology,61.542,-13.3341
CA-2014-115119,27-10-2014,East,Office Supplies,81.438,-65.1504
CA-2012-125563,11-04-2012,South,Furniture,67.36,10.104
CA-2012-125563,11-04-2012,South,Furniture,54.528,14.3136
CA-2012-113152,25-12-2012,East,Technology,843.9,371.316
CA-2012-113152,25-12-2012,East,Furniture,449.568,56.196
CA-2014-165155,22-09-2014,West,Office Supplies,15.51,3.8775
CA-2011-163412,20-12-2011,East,Furniture,192.186,36.3018
CA-2012-159590,18-07-2012,East,Office Supplies,5.76,1.6128
CA-2011-116190,26-07-2011,South,Furniture,67.88,18.3276
CA-2011-116190,26-07-2011,South,Office Supplies,162.89,76.5583
CA-2011-116190,26-07-2011,South,Furniture,25.71,9.2556
CA-2011-168473,26-12-2011,East,Office Supplies,191.88,19.188
CA-2014-168389,12-12-2014,South,Furniture,721.875,-420
CA-2014-168389,12-12-2014,South,Technology,73.568,-16.5528
CA-2014-168389,12-12-2014,South,Office Supplies,13.584,1.3584
CA-2014-168389,12-12-2014,South,Furniture,64.784,-12.147
CA-2011-130421,03-03-2011,Central,Office Supplies,176.772,-459.6072
CA-2014-142125,22-10-2014,Central,Office Supplies,38.82,19.41
CA-2014-142125,22-10-2014,Central,Office Supplies,21.9,10.512
CA-2014-141138,11-11-2014,West,Technology,111.79,43.5981
CA-2014-152135,17-03-2014,East,Technology,445.44,-81.664
CA-2013-151974,23-09-2013,East,Office Supplies,16.52,5.369
CA-2014-154102,07-02-2014,West,Office Supplies,29.9,13.455
CA-2012-139780,31-12-2012,Central,Office Supplies,116.4,52.38
CA-2013-114748,10-10-2013,West,Office Supplies,1.408,0.1584
CA-2013-114748,10-10-2013,West,Furniture,169.568,0
US-2011-115189,30-12-2011,East,Technology,251.964,-50.3928
US-2011-115189,30-12-2011,East,Furniture,523.764,-192.0468
CA-2013-163594,13-04-2013,West,Office Supplies,19.44,9.3312
CA-2013-163594,13-04-2013,West,Furniture,194.352,-36.441
CA-2013-163594,13-04-2013,West,Office Supplies,36.624,13.734
CA-2013-127243,29-11-2013,East,Technology,340.182,-73.7061
CA-2013-127243,29-11-2013,East,Office Supplies,12.672,2.6928
CA-2013-127243,29-11-2013,East,Office Supplies,6.888,-5.0512
CA-2013-127243,29-11-2013,East,Office Supplies,32.544,-7.7292
CA-2013-127243,29-11-2013,East,Furniture,347.802,-24.843
CA-2014-161851,16-04-2014,South,Office Supplies,15.57,-11.937
CA-2012-110345,09-03-2012,South,Office Supplies,4.608,1.6704
CA-2011-107769,28-10-2011,Central,Technology,257.98,74.8142
US-2014-123862,08-01-2014,West,Office Supplies,153.78,44.5962
US-2014-123862,08-01-2014,West,Office Supplies,61.02,0.6102
US-2014-123862,08-01-2014,West,Office Supplies,110.11,31.9319
US-2014-123862,08-01-2014,West,Office Supplies,7.89,3.5505
CA-2014-100580,14-08-2014,West,Office Supplies,36.024,11.7078
US-2014-145597,03-11-2014,Central,Office Supplies,54.336,5.4336
CA-2011-132787,19-09-2011,West,Office Supplies,92.52,24.9804
CA-2012-136224,31-05-2012,South,Office Supplies,10.272,1.1556
CA-2013-105732,14-09-2013,Central,Office Supplies,40.74,0.4074
CA-2013-105732,14-09-2013,Central,Office Supplies,14.4,7.056
CA-2013-105732,14-09-2013,Central,Technology,149.95,41.986
CA-2013-105732,14-09-2013,Central,Office Supplies,16.9,5.07
CA-2013-105732,14-09-2013,Central,Office Supplies,17.61,8.4528
CA-2013-105732,14-09-2013,Central,Office Supplies,378,136.08
CA-2013-105732,14-09-2013,Central,Office Supplies,17.64,8.6436
CA-2013-105732,14-09-2013,Central,Office Supplies,373.08,100.7316
CA-2013-105732,14-09-2013,Central,Furniture,1336.44,387.5676
CA-2013-105732,14-09-2013,Central,Technology,29.97,0.2997
CA-2014-108035,30-11-2014,South,Furniture,390.368,48.796
CA-2014-108035,30-11-2014,South,Furniture,101.52,19.035
CA-2014-160031,05-12-2014,East,Office Supplies,74.352,23.235
CA-2014-147844,03-05-2014,West,Office Supplies,15.7,7.065
CA-2014-147844,03-05-2014,West,Office Supplies,59.52,15.4752
CA-2014-147844,03-05-2014,West,Office Supplies,34.4,15.824
CA-2013-110975,26-12-2013,East,Furniture,313.176,-120.0508
CA-2013-110975,26-12-2013,East,Furniture,866.646,173.3292
CA-2011-141649,30-09-2011,East,Office Supplies,795.408,59.6556
CA-2011-124807,12-07-2011,Central,Office Supplies,35.856,12.9978
CA-2011-124807,12-07-2011,Central,Technology,23.84,3.278
CA-2013-110009,09-09-2013,West,Furniture,43.13,14.6642
CA-2013-110009,09-09-2013,West,Office Supplies,30.87,14.2002
CA-2014-168172,07-08-2014,East,Office Supplies,70.12,21.036
CA-2012-100146,14-05-2012,West,Furniture,509.9575,41.9965
CA-2012-100146,14-05-2012,West,Furniture,122.91,34.4148
CA-2012-100146,14-05-2012,West,Furniture,97.568,-6.098
CA-2012-100146,14-05-2012,West,Furniture,722.352,81.2646
CA-2014-152079,21-01-2014,Central,Office Supplies,11.52,4.176
CA-2013-129728,31-05-2013,West,Furniture,167.84,11.7488
CA-2011-121769,08-04-2011,East,Furniture,172.11,-94.6605
CA-2011-103058,23-07-2011,East,Technology,99.98,7.9984
CA-2014-121125,31-05-2014,West,Technology,156.792,17.6391
CA-2014-121125,31-05-2014,West,Technology,35.36,-3.094
CA-2014-121125,31-05-2014,West,Furniture,13.592,-0.3398
US-2013-114013,14-03-2013,East,Furniture,386.68,-5.524
US-2013-114013,14-03-2013,East,Technology,379.96,47.495
US-2013-114013,14-03-2013,East,Technology,539.91,-116.9805
US-2013-114013,14-03-2013,East,Office Supplies,41.24,13.9185
US-2013-114013,14-03-2013,East,Office Supplies,51.897,-41.5176
US-2013-114013,14-03-2013,East,Office Supplies,552.56,-138.14
US-2013-114013,14-03-2013,East,Office Supplies,23.16,-15.44
US-2013-114013,14-03-2013,East,Office Supplies,126.08,-28.368
US-2013-114013,14-03-2013,East,Technology,449.1,-643.71
CA-2014-135069,11-04-2014,East,Office Supplies,195.104,21.9492
CA-2014-135069,11-04-2014,East,Furniture,36.672,6.4176
CA-2013-101693,26-06-2013,Central,Furniture,85.246,-6.089
CA-2013-101693,26-06-2013,Central,Furniture,32.712,-26.1696
US-2011-164763,17-03-2011,South,Office Supplies,11.43,5.3721
US-2011-164763,17-03-2011,South,Office Supplies,30.44,14.9156
US-2011-164763,17-03-2011,South,Office Supplies,12.96,6.3504
US-2011-164763,17-03-2011,South,Office Supplies,16,7.68
US-2011-164763,17-03-2011,South,Office Supplies,32.67,8.4942
CA-2011-161249,09-08-2011,West,Office Supplies,4.464,-0.9486
CA-2011-161249,09-08-2011,West,Office Supplies,9.345,-6.5415
CA-2012-148180,26-07-2012,West,Office Supplies,9.144,3.0861
CA-2012-148180,26-07-2012,West,Office Supplies,23.136,8.3868
CA-2012-148180,26-07-2012,West,Office Supplies,99.2,25.792
CA-2011-165568,16-02-2011,West,Office Supplies,21.36,7.209
CA-2012-145457,24-03-2012,West,Furniture,46.9,13.132
US-2014-163657,03-09-2014,West,Office Supplies,18.72,6.552
US-2014-163657,03-09-2014,West,Furniture,236.528,-2.9566
CA-2012-120446,16-11-2012,West,Office Supplies,18.9,8.694
CA-2011-109932,09-12-2011,Central,Office Supplies,10.688,3.7408
CA-2011-109932,09-12-2011,Central,Office Supplies,237.096,20.7459
CA-2014-127474,04-02-2014,Central,Office Supplies,5.184,1.8144
CA-2014-127474,04-02-2014,Central,Office Supplies,65.584,23.7742
CA-2014-127474,04-02-2014,Central,Furniture,22.2,-26.085
CA-2014-127474,04-02-2014,Central,Office Supplies,419.4,146.79
CA-2014-115448,12-11-2014,South,Furniture,88.92,14.4495
CA-2014-105669,18-09-2014,Central,Office Supplies,9.912,3.2214
